handle,problem,rating
itskoi,Downloading B++,1
itskoi,Packmen,1
itskoi,Worms,1
itskoi,Delivery Club,1
itskoi,Interesting drink,1
fiziluuk,Omkar and Infinity Clock,1
fiziluuk,Social Distance,1
fiziluuk,Required Remainder,1
fiziluuk,Pluses and Minuses,1
fiziluuk,Sum of Odd Integers,1
fiziluuk,Most socially-distanced subsequence,1
fiziluuk,Shuffle,1
fiziluuk,Shovels and Swords,1
fiziluuk,Celex Update,1
fiziluuk,Solve The Maze,1
fiziluuk,Rotation Matching,1
fiziluuk,Trouble Sort,1
fiziluuk,Johnny and Ancient Computer,1
fiziluuk,Young Photographer,1
fiziluuk,Berland Poker,1
fiziluuk,Subsequence Hate,1
fiziluuk,Odd Selection,1
fiziluuk,Buying Shovels,1
fiziluuk,Similar Pairs,1
fiziluuk,Correct Solution?,1
fiziluuk,Young Explorers,1
fiziluuk,Sequence with Digits,1
fiziluuk,Running Student,1
fiziluuk,Die Roll,1
fiziluuk,"Alice, Bob and Candies",1
fiziluuk,Mysterious Present,1
fiziluuk,Before an Exam,1
fiziluuk,Candies,1
fiziluuk,Ichihime and Triangle,1
fiziluuk,Two Teams Composing,1
fiziluuk,Candies Division,1
fiziluuk,Yet Another Palindrome Problem,1
fiziluuk,Adding Powers,1
fiziluuk,Bogosort,1
fiziluuk,Even Subset Sum Problem,1
fiziluuk,Worms,1
fiziluuk,BerSU Ball,1
fiziluuk,T-primes,1
fiziluuk,Theatre Square,1
fiziluuk,Cheap Travel,1
fiziluuk,Dragons,1
fiziluuk,I Wanna Be the Guy,1
fiziluuk,Gravity Flip,1
fiziluuk,Even Odds,1
fiziluuk,Puzzles,1
fiziluuk,Kefa and First Steps,1
fiziluuk,Twins,1
fiziluuk,Insomnia cure,1
fiziluuk,Series of Crimes,1
fiziluuk,Restoring Three Numbers,1
fiziluuk,Hulk,1
fiziluuk,Perform the Combo,1
fiziluuk,Two Rabbits,1
fiziluuk,Erasing Zeroes,1
fiziluuk,Assigning to Classes,1
fiziluuk,Fight with Monsters,1
fiziluuk,Array with Odd Sum,1
fiziluuk,Collecting Coins,1
fiziluuk,Watermelon,1
fiziluuk,Social Network (easy version),1
fiziluuk,Equalize Prices Again,1
kanishksingh.iitkgp,AB Graph,1
kanishksingh.iitkgp,Fence Painting,1
kanishksingh.iitkgp,Pairs,1
kanishksingh.iitkgp,Close Tuples (easy version),1
kanishksingh.iitkgp,Sequence and Swaps,1
kanishksingh.iitkgp,Division,1
kanishksingh.iitkgp,Array Rearrangment,1
kanishksingh.iitkgp,Chef Monocarp,1
kanishksingh.iitkgp,Discrete Acceleration,1
kanishksingh.iitkgp,Arrays Sum,1
kanishksingh.iitkgp,Cubes Sorting,1
naziwin,Extra Element,1
naziwin,Neko and Aki's Prank,1
naziwin,Neko does Maths,1
naziwin,Neko Finds Grapes,1
ShahriarShanto,Next Round,1
ShahriarShanto,Sum of 2050,1
meiron04,Two Different,1
meiron04,Searchlights,1
aya_jandali,Less or Equal,1
aya_jandali,Pashmak and Garden,1
aya_jandali,Gamer Hemose,1
aya_jandali,Vanya and Lanterns,1
aya_jandali,Cinema Line,1
aya_jandali,Little Artem and Grasshopper,1
aya_jandali,Reading,1
aya_jandali,Two Teams Composing,1
aya_jandali,A and B and Compilation Errors,1
aya_jandali,Spy Detected!,1
aya_jandali,Sum of Odd Integers,1
aya_jandali,Laptops,1
aya_jandali,Interesting drink,1
aya_jandali,Taxi,1
aya_jandali,Lucky Division,1
aya_jandali,Permutation Minimization by Deque,1
aya_jandali,Casimir's String Solitaire,1
aya_jandali,Circle Line,1
aya_jandali,ABC String,1
aya_jandali,Kana and Dragon Quest game,1
aya_jandali,Coach,1
aya_jandali,Nauuo and Votes,1
aya_jandali,Phoenix and Balance,1
aya_jandali,Even Array,1
aya_jandali,The number of positions,1
aya_jandali,Alphabetical Strings,1
aya_jandali,Kefa and First Steps,1
aya_jandali,Mean Inequality,1
aya_jandali,Meximization,1
aya_jandali,MIN-MEX Cut,1
aya_jandali,Lunch Rush,1
aya_jandali,Wizard of Orz,1
aya_jandali,Find Divisible,1
aya_jandali,Tanya and Stairways,1
aya_jandali,Cakeminator,1
aya_jandali,Who's Opposite?,1
aya_jandali,Even Subset Sum Problem,1
aya_jandali,Got Any Grapes?,1
aya_jandali,Equalize Prices Again,1
aya_jandali,Little Artem and Presents,1
aya_jandali,Face Detection,1
aya_jandali,Trip For Meal,1
aya_jandali,Bear and Game,1
aya_jandali,Doggo Recoloring,1
aya_jandali,Romaji,1
aya_jandali,Hungry Student Problem,1
aya_jandali,Raising Bacteria,1
aya_jandali,Getting an A,1
aya_jandali,Chips Moving,1
aya_jandali,Four Segments,1
aya_jandali,New Year's Number,1
aya_jandali,File Name,1
aya_jandali,Make Product Equal One,1
aya_jandali,Alarm Clock,1
aya_jandali,Stone Game,1
aya_jandali,PizzaForces,1
aya_jandali,Cubes Sorting,1
aya_jandali,Orac and Factors,1
aya_jandali,Choose Two Numbers,1
aya_jandali,New Year and Hurry,1
aya_jandali,T-primes,1
aya_jandali,Candies Division,1
aya_jandali,Divisors of Two Integers,1
aya_jandali,Square Difference,1
aya_jandali,Vasya and Socks,1
aya_jandali,01 Game,1
aya_jandali,Dense Array,1
aya_jandali,The New Year: Meeting Friends,1
aya_jandali,I'm bored with life,1
aya_jandali,Divisibility Problem,1
aya_jandali,Divisibility,1
aya_jandali,123-sequence,1
aya_jandali,PolandBall and Hypothesis,1
aya_jandali,"Pizza, Pizza, Pizza!!!",1
aya_jandali,Business trip,1
aya_jandali,Twins,1
aya_jandali,Polycarp Training,1
aya_jandali,New Bus Route,1
aya_jandali,Vanya and Cards,1
aya_jandali,Find Amir,1
aya_jandali,k-th divisor,1
aya_jandali,Little C Loves 3 I,1
aya_jandali,Calculating Function,1
aya_jandali,cAPS lOCK,1
aya_jandali,Tram,1
aya_jandali,Expression,1
aya_jandali,Anton and Danik,1
aya_jandali,Is your horseshoe on the other hoof?,1
aya_jandali,Hulk,1
aya_jandali,Soldier and Bananas,1
aya_jandali,String Task,1
aya_jandali,Young Physicist,1
aya_jandali,HQ9+,1
aya_jandali,Next Round,1
aya_jandali,George and Accommodation,1
aya_jandali,Theatre Square,1
tocsu,Chess Tournament,1
tocsu,Mocha and Hiking,1
tocsu,Mocha and Red and Blue,1
tocsu,Mocha and Math,1
VagoB,Gamer Hemose,1
VagoB,Portal,1
VagoB,Diameter of Graph,1
VagoB,CQXYM Count Permutations,1
VagoB,Productive Meeting,1
VagoB,Shifting Sort,1
VagoB,Ticks,1
VagoB,Swaps,1
VagoB,Countdown,1
VagoB,Buds Re-hanging,1
VagoB,Seating Arrangements (easy version) ,1
VagoB,Jury Meeting,1
VagoB,Chess Tournament,1
VagoB,Scenes From a Memory,1
VagoB,Rings,1
VagoB,Up the Strip (simplified version),1
VagoB,Deep Down Below,1
VagoB,"John, Katya, no nuts",1
VagoB,"John, Katya",1
VagoB,Firewood,1
VagoB,White Fang,1
VagoB,Rapid Jaguar,1
VagoB,Mocha and Diana (Hard Version),1
VagoB,Nearest Beautiful Number (easy version),1
VagoB,Dislike of Threes,1
VagoB,Mocha and Red and Blue,1
VagoB,Mocha and Hiking,1
VagoB,Maximum Cost Deletion,1
VagoB,Kavi on Pairing Duty,1
VagoB,Parsa's Humongous Tree,1
VagoB,Chess Cheater,1
VagoB,Avoiding Zero,1
VagoB,Discrete Acceleration,1
VagoB,Arrays Sum,1
VagoB,Circle Coloring,1
VagoB,Theatre Square,1
VagoB,Petr and Permutations,1
VagoB,"Multiply by 2, divide by 6",1
VagoB,Array Walk,1
VagoB,LCM Problem,1
alok7,Nearest Interesting Number,1
alok7,Two distinct points,1
alok7,Splitting into digits,1
alok7,Little C Loves 3 I,1
alok7,In Search of an Easy Problem,1
alok7,Equator,1
aryansh085,Rock and Lever,1
aryansh085,Challenging Cliffs,1
aryansh085,Same Differences,1
aryansh085,Vanya and Lanterns,1
aryansh085,Remainder,1
aryansh085,Lucky Numbers,1
aryansh085,GCD Compression,1
aryansh085,Two Arrays,1
aryansh085,Shovels and Swords,1
aryansh085,Increase and Copy,1
aryansh085,Strange List,1
aryansh085,Dungeon,1
aryansh085,Histogram Ugliness,1
aryansh085,MAX-MEX Cut,1
aryansh085,MIN-MEX Cut,1
aryansh085,Median Maximization,1
aryansh085,Moamen and k-subarrays,1
aryansh085,Mike and palindrome,1
aryansh085,Jeff and Digits,1
aryansh085,MEXor Mixup,1
aryansh085,Table,1
aryansh085,3-palindrome,1
aryansh085,Santa Claus and Candies,1
aryansh085,Polycarp Training,1
aryansh085,Numbers on Whiteboard,1
aryansh085,Binary Removals,1
aryansh085,Red and Blue,1
aryansh085,Cormen --- The Best Friend Of a Man,1
aryansh085,Maria Breaks the Self-isolation,1
aryansh085,Dragons,1
aryansh085,Sasha and His Trip,1
aryansh085,T-primes,1
aryansh085,Poster,1
aryansh085,Network Configuration,1
aryansh085,Buggy Sorting,1
aryansh085,Even Subset Sum Problem,1
aryansh085,Take Your Places!,1
aryansh085,Matchmaker,1
aryansh085,Problem About Equation,1
aryansh085,Long Jumps,1
aryansh085,Rings,1
aryansh085,Scenes From a Memory,1
aryansh085,The Miracle and the Sleeper,1
aryansh085,Sum of Cubes,1
aryansh085,Max and Mex,1
aryansh085,Simply Strange Sort,1
aryansh085,GCD Length,1
aryansh085,Similar Pairs,1
aryansh085,Double Cola,1
aryansh085,Fedor and New Game,1
aryansh085,Sereja and Suffixes,1
aryansh085,Laptops,1
aryansh085,Interesting drink,1
aryansh085,Taxi,1
aryansh085,Nearest Beautiful Number (easy version),1
aryansh085,Let's Watch Football,1
aryansh085,Transformation: from A to B,1
aryansh085,Mocha and Math,1
aryansh085,Noldbach problem,1
aryansh085,If at first you don't succeed...,1
aryansh085,Johnny and Ancient Computer,1
aryansh085,Board Moves,1
aryansh085,Boboniu Likes to Color Balls,1
aryansh085,Ezzat and Two Subsequences,1
aryansh085,Valerii Against Everyone,1
aryansh085,K-divisible Sum,1
aryansh085,Contest Start,1
aryansh085,Ksusha the Squirrel,1
aryansh085,Wizard of Orz,1
aryansh085,"Multiply by 2, divide by 6",1
aryansh085,ABC String,1
aryansh085,Gregor and the Pawn Game,1
aryansh085,Gregor and Cryptography,1
aryansh085,Two Tables,1
aryansh085,Add and Divide,1
aryansh085,Double-ended Strings,1
aryansh085,Sum of Medians,1
aryansh085,Waste Sorting,1
aryansh085,Odd Divisor,1
aryansh085,New Year's Number,1
aryansh085,Colour the Flag,1
aryansh085,Omkar and Bad Story,1
aryansh085,Pretty Permutations,1
aryansh085,Odd Set,1
aryansh085,AquaMoon and Two Arrays,1
aryansh085,Alphabetical Strings,1
aryansh085,Permutation Sort,1
aryansh085,Wonderful Coloring - 1,1
aryansh085,Exciting Bets,1
aryansh085,Customising the Track,1
aryansh085,Maximum Cost Deletion,1
aryansh085,Broken Keyboard,1
aryansh085,XORinacci,1
aryansh085,Stickers and Toys,1
aryansh085,Love Song,1
aryansh085,Holidays,1
aryansh085,Grow The Tree,1
aryansh085,Napoleon Cake,1
aryansh085,Bear and Five Cards,1
aryansh085,Prime Square,1
aryansh085,Sage's Birthday (easy version),1
aryansh085,Array Cancellation,1
aryansh085,Three Indices,1
aryansh085,Different Divisors,1
aryansh085,Jzzhu and Children,1
aryansh085,Subset Mex,1
aryansh085,String Task,1
aryansh085,Theatre Square,1
aryansh085,Array Reodering,1
aryansh085,I Hate 1111,1
aryansh085,Split it!,1
aryansh085,Is it rated - 2,1
aryansh085,Phoenix and Puzzle,1
aryansh085,Nastia and Nearly Good Numbers,1
aryansh085,Team,1
aryansh085,Selling Hamburgers,1
aryansh085,Pasha and Hamsters,1
aryansh085,Spyke Talks,1
aryansh085,Not Adjacent Matrix,1
aryansh085,Do Not Be Distracted!,1
aryansh085,LLPS,1
aryansh085,Definite Game,1
aryansh085,Far Relative’s Birthday Cake,1
aryansh085,New Password,1
aryansh085,Fraction,1
aryansh085,Ordinary Numbers,1
aryansh085,Gifts Fixing,1
aryansh085,Meximization,1
aryansh085,Almost Rectangle,1
aryansh085,Substring Removal Game,1
aryansh085,Game,1
aryansh085,Domino on Windowsill,1
aryansh085,Strange Functions,1
aryansh085,Suborrays,1
aryansh085,String Similarity,1
aryansh085,C+=,1
aryansh085,Die Roll,1
aryansh085,Array with Odd Sum,1
aryansh085,Beautiful Year,1
aryansh085,Bachgold Problem,1
aryansh085,Maximum GCD,1
aryansh085,Magical Sticks,1
aryansh085,Special Permutation,1
aryansh085,Minutes Before the New Year,1
aryansh085,Omkar and Completion,1
aryansh085,Arrival of the General,1
aryansh085,Balanced Array,1
aryansh085,CopyCopyCopyCopyCopy,1
Ron0Studios,Shifting Sort,1
Ron0Studios,DZY Loves Chessboard,1
Ron0Studios,Effective Approach,1
Ron0Studios,Nearly Lucky Number,1
Ron0Studios,Word Capitalization,1
Ron0Studios,Lights Out,1
Ron0Studios,Beautiful Matrix,1
Ron0Studios,Shortest Path with Obstacle,1
Ron0Studios,Brain's Photos,1
Ron0Studios,Ordinary Numbers,1
Ron0Studios,K-th Largest Value,1
Ron0Studios,Shifting Stacks,1
Ron0Studios,New Year's Number,1
Ron0Studios,Dominant Piranha,1
Ron0Studios,Yet Another Bookshelf,1
Ron0Studios,Odd Divisor,1
Ron0Studios,Two Brackets,1
Ron0Studios,Subtract or Divide,1
Ron0Studios,Red and Blue,1
Ron0Studios,Fair Division,1
Ron0Studios,Wizard of Orz,1
Ron0Studios,Unique Bid Auction,1
Ron0Studios,Regular Bracket Sequence,1
Ron0Studios,Prime Square,1
Ron0Studios,Add Candies,1
deepak_sriram,Bored Bakry,1
deepak_sriram,Bakry and Partitioning,1
deepak_sriram,Hemose Shopping,1
deepak_sriram,Array Optimization by Deque,1
deepak_sriram,Shifting Sort,1
deepak_sriram,Slay the Dragon,1
deepak_sriram,Xor of 3,1
deepak_sriram,Book,1
deepak_sriram,Missile Silos,1
deepak_sriram,Lucky Tree,1
deepak_sriram,MAX-MEX Cut,1
deepak_sriram,Soldier and Number Game,1
deepak_sriram,Labyrinth,1
deepak_sriram,Compressed Bracket Sequence,1
deepak_sriram,Inconvenient Pairs,1
deepak_sriram,Jury Meeting,1
deepak_sriram,Chess Tournament,1
deepak_sriram,Balanced Substring,1
deepak_sriram,Expression Evaluation Error,1
deepak_sriram,MEXor Mixup,1
deepak_sriram,The Fair Nut and the Best Path,1
deepak_sriram,Appleman and Tree,1
deepak_sriram,Obsessive String,1
deepak_sriram,Password,1
deepak_sriram,Random Task,1
deepak_sriram,Red-Green Towers,1
deepak_sriram,Sereja and Brackets,1
deepak_sriram,Little Pony and Harmony Chest,1
deepak_sriram,MUH and Cube Walls,1
deepak_sriram,Take a Guess,1
deepak_sriram,Regular Bridge,1
deepak_sriram,Vasiliy's Multiset,1
deepak_sriram,GukiZ hates Boxes,1
deepak_sriram,Rings,1
deepak_sriram,Two Hundred Twenty One (hard version),1
deepak_sriram,Scenes From a Memory,1
deepak_sriram,Good Substrings,1
deepak_sriram,Up the Strip (simplified version),1
deepak_sriram,Deep Down Below,1
deepak_sriram,Bag of mice,1
deepak_sriram,Andrey and Problem,1
deepak_sriram,Nearest Beautiful Number (easy version),1
deepak_sriram,Nearest Beautiful Number (hard version),1
deepak_sriram,Good Sequences,1
deepak_sriram,Xenia and Weights,1
deepak_sriram,Little Elephant and Interval,1
deepak_sriram,Ciel and Robot,1
deepak_sriram,Matrix,1
deepak_sriram,Caesar's Legions,1
deepak_sriram,Interesting Array,1
deepak_sriram,Ezzat and Grid,1
deepak_sriram,Moamen and XOR,1
deepak_sriram,Moamen and k-subarrays,1
deepak_sriram,Ezzat and Two Subsequences,1
deepak_sriram,King's Path,1
deepak_sriram,Zero Tree,1
deepak_sriram,Color the Fence,1
deepak_sriram,DZY Loves Sequences,1
deepak_sriram,Treasure,1
deepak_sriram,Counting Rectangles is Fun,1
deepak_sriram,Psychos in a Line,1
deepak_sriram,Checkposts,1
deepak_sriram,Table Decorations,1
deepak_sriram,Greg and Array,1
deepak_sriram,Building Permutation,1
deepak_sriram,T-primes,1
deepak_sriram,Learning Languages,1
deepak_sriram,Ice Skating,1
deepak_sriram,Drazil and Park,1
deepak_sriram,Ant colony,1
deepak_sriram,Array Stabilization (GCD version),1
deepak_sriram,Gregor and the Pawn Game,1
deepak_sriram,Diane,1
deepak_sriram,Cobb,1
deepak_sriram,Mikasa,1
deepak_sriram,Old Floppy Drive ,1
deepak_sriram,Guessing the Greatest (hard version),1
deepak_sriram,Guessing the Greatest (easy version),1
deepak_sriram,Baby Ehab Partitions Again,1
deepak_sriram,Eastern Exhibition,1
deepak_sriram,Maximum Cost Deletion,1
deepak_sriram,Domino (easy version),1
deepak_sriram,Interesting Story,1
deepak_sriram,Wonderful Coloring - 2,1
deepak_sriram,Running for Gold,1
deepak_sriram,AND Sequences,1
deepak_sriram,Good Subarrays,1
deepak_sriram,How Many Paths?,1
deepak_sriram,Longest Simple Cycle,1
deepak_sriram,Pair Programming,1
deepak_sriram,Maximum width,1
deepak_sriram,Fence Painting,1
deepak_sriram,AGAGA XOOORRR,1
deepak_sriram,Odd Set,1
deepak_sriram,Great Graphs,1
deepak_sriram,Pleasant Pairs,1
deepak_sriram,Contest Start,1
deepak_sriram,Challenging Cliffs,1
deepak_sriram,Extreme Subtraction,1
deepak_sriram,Lost Array,1
deepak_sriram,Lost Tree,1
deepak_sriram,Colour the Flag,1
deepak_sriram,Another Problem About Dividing Numbers,1
deepak_sriram,Funny Substrings,1
deepak_sriram,Diluc and Kaeya,1
deepak_sriram,Gold Transfer,1
deepak_sriram,Playoff Tournament,1
deepak_sriram,Unstable String,1
deepak_sriram,Compression and Expansion,1
deepak_sriram,Lord of the Values,1
deepak_sriram,Potions (Easy Version),1
deepak_sriram,Parsa's Humongous Tree,1
deepak_sriram,Kavi on Pairing Duty,1
deepak_sriram,Armchairs,1
deepak_sriram,Permutation Sort,1
deepak_sriram,Routine Problem,1
deepak_sriram,To Go Or Not To Go?,1
deepak_sriram,Guess the K-th Zero (Hard version),1
deepak_sriram,Guess the K-th Zero (Easy version),1
deepak_sriram,Arranging The Sheep,1
deepak_sriram,Same Differences,1
deepak_sriram,Not Adjacent Matrix,1
deepak_sriram,Ordinary Numbers,1
deepak_sriram,Phoenix and Puzzle,1
deepak_sriram,Phoenix and Gold,1
deepak_sriram,Caisa and Pylons,1
deepak_sriram,Add One,1
deepak_sriram,Permutation by Sum,1
deepak_sriram,Corrupted Array,1
deepak_sriram,A-B Palindrome,1
deepak_sriram,Sereja and Suffixes,1
deepak_sriram,Accidental Victory,1
deepak_sriram,Sum of Cubes,1
deepak_sriram,Restoring the Permutation,1
deepak_sriram,Balance the Bits,1
deepak_sriram, Déjà Vu,1
deepak_sriram,Epic Transformation,1
deepak_sriram,Partial Replacement,1
deepak_sriram,Going Home,1
deepak_sriram,Playlist,1
deepak_sriram,Restore Modulo,1
deepak_sriram,TL,1
deepak_sriram,Advertising Agency,1
deepak_sriram,Cleaning the Phone,1
deepak_sriram,Ball in Berland,1
deepak_sriram,Kitahara Haruki's Gift,1
deepak_sriram,Little Girl and Game,1
deepak_sriram,Jeff and Periods,1
deepak_sriram,DZY Loves Chessboard,1
deepak_sriram,Pashmak and Flowers,1
deepak_sriram,Puzzles,1
deepak_sriram,Dragons,1
deepak_sriram,Present from Lena,1
deepak_sriram,The number of positions,1
deepak_sriram,Dubstep,1
deepak_sriram,Xenia and Ringroad,1
deepak_sriram,Jeff and Digits,1
deepak_sriram,Effective Approach,1
deepak_sriram,Hexadecimal's theorem,1
deepak_sriram,Even Odds,1
deepak_sriram,Reconnaissance 2,1
deepak_sriram,Petya and Strings,1
deepak_sriram,HQ9+,1
deepak_sriram,Is your horseshoe on the other hoof?,1
deepak_sriram,Tram,1
deepak_sriram,Arrival of the General,1
deepak_sriram,Ultra-Fast Mathematician,1
deepak_sriram,Nearly Lucky Number,1
deepak_sriram,Word,1
deepak_sriram,Lights Out,1
deepak_sriram,Beautiful Year,1
deepak_sriram,Young Physicist,1
brainfreezed,Sequence Transformation,1
brainfreezed,Special Permutation,1
brainfreezed,K-divisible Sum,1
brainfreezed,Nezzar and Lucky Number,1
brainfreezed,Make All Odd,1
brainfreezed,Ball in Berland,1
brainfreezed,New Year's Number,1
brainfreezed,Prime Matrix,1
brainfreezed,Roma and Changing Signs,1
brainfreezed,Cards for Friends,1
brainfreezed,Strange List,1
brainfreezed,Strange Partition,1
brainfreezed,Sum of Digits,1
brainfreezed,Array,1
brainfreezed,Lunch Rush,1
brainfreezed,Candy Bags,1
brainfreezed,Blackjack,1
brainfreezed,Adding Digits,1
brainfreezed,Sereja and Bottles,1
brainfreezed,Appleman and Card Game,1
brainfreezed,Sereja and Suffixes,1
brainfreezed,T-primes,1
brainfreezed,Building Permutation,1
brainfreezed,Cinema Line,1
brainfreezed,Domino,1
brainfreezed,Boys and Girls,1
brainfreezed,Yaroslav and Permutations,1
brainfreezed,Kitahara Haruki's Gift,1
brainfreezed,Pashmak and Flowers,1
brainfreezed,Dragons,1
brainfreezed,String Task,1
brainfreezed,k-String,1
brainfreezed,Business trip,1
brainfreezed,Magic Numbers,1
brainfreezed,Jeff and Digits,1
brainfreezed,Petr and Book,1
brainfreezed,Supercentral Point,1
brainfreezed,Jzzhu and Children,1
brainfreezed,HQ9+,1
brainfreezed,Soft Drinking,1
brainfreezed,Stones on the Table,1
brainfreezed,Borze,1
brainfreezed,Balanced Rating Changes,1
brainfreezed,Anton and currency you all know,1
brainfreezed,Exam,1
brainfreezed,Meeting of Old Friends,1
brainfreezed,Number Circle,1
brainfreezed,Saitama Destroys Hotel,1
brainfreezed,Caisa and Pylons,1
brainfreezed,Digital root,1
brainfreezed,Minimum Integer,1
brainfreezed,Johny Likes Numbers,1
brainfreezed,Lovely Palindromes,1
brainfreezed,Square?,1
brainfreezed,Wet Shark and Bishops,1
brainfreezed,Dominated Subarray,1
brainfreezed,Two Rival Students,1
brainfreezed,01 Game,1
brainfreezed,Maximum Product,1
brainfreezed,Good Subarrays,1
brainfreezed,Bad Triangle,1
brainfreezed,Distance and Axis,1
brainfreezed,Letters Cyclic Shift,1
brainfreezed,Kirill And The Game,1
brainfreezed,Ahahahahahahahaha,1
brainfreezed,Yet Another Two Integers Problem,1
brainfreezed,Beautiful Paintings,1
brainfreezed,War of the Corporations,1
brainfreezed,Ehab Is an Odd Person,1
brainfreezed,Soldier and Badges,1
brainfreezed,"Devu, the Dumb Guy",1
brainfreezed,Collecting Packages,1
brainfreezed,Songs Compression,1
brainfreezed,Polycarp Training,1
brainfreezed,Sum of Odd Integers,1
brainfreezed,Mike and palindrome,1
brainfreezed,3-palindrome,1
brainfreezed,Less or Equal,1
brainfreezed,Mike and Fax,1
brainfreezed,Minimizing the String,1
brainfreezed,Substrings Sort,1
brainfreezed,"Hate ""A""",1
brainfreezed,Even Odds,1
brainfreezed,Ilya and Queries,1
brainfreezed,Perfect Number,1
brainfreezed,Make Product Equal One,1
brainfreezed,Even Subset Sum Problem,1
brainfreezed,Maximum Increase,1
brainfreezed,Shooting,1
brainfreezed,Road To Zero,1
brainfreezed,Ania and Minimizing,1
brainfreezed,Getting an A,1
brainfreezed,Eugene and an array,1
brainfreezed,Olesya and Rodion,1
brainfreezed,Pangram,1
brainfreezed,Fancy Fence,1
brainfreezed,Case of the Zeros and Ones,1
brainfreezed,cAPS lOCK,1
brainfreezed,Anton and Danik,1
brainfreezed,Chat room,1
brainfreezed,Football,1
brainfreezed,Team,1
brainfreezed,Way Too Long Words,1
